Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Lead_Time,Total Nights,Checkin_Month,Checkin_Day_of_Week,Is_Weekend,Total_Guests
57870521,F,50,caucasian,High-School,25K --50K,East,Resort,2015-12-06,2015-12-07,2015-05-14,2,2,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,20,204,206,1,12,6,1,4
72264208,F,19,African American,College,25K --50K,North,Airport Hotels,2016-03-19,2016-03-20,2016-01-02,3,1,0,FB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,124,77,1,3,5,1,4
79830556,F,39,Asian American,College,50K -- 100K,North,Airport Hotels,2017-05-14,2017-05-18,2016-11-10,4,1,1,HB,Yes,No,No Deposit,Direct,Yes,Check-Out,No,0,223,185,4,5,6,1,6
29844695,M,57,African American,Grad,50K -- 100K,South,Airport Hotels,2017-06-05,2017-06-06,2017-05-26,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,138,10,1,6,0,0,3
20502750,F,60,caucasian,Grad,25K --50K,East,City Hotel,2015-12-06,2015-12-07,2015-06-21,2,1,0,HB,No,No,No Deposit,Direct,No,Canceled,Yes,20,108,168,1,12,6,1,3
82001585,F,68,African American,College,50K -- 100K,South,Airport Hotels,2015-12-06,2015-12-07,2015-05-07,3,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,186,213,1,12,6,1,6
44233544,F,66,Asian American,Mid-School,>100K,South,Resort,2015-12-06,2015-12-07,2015-09-11,2,1,0,FB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,5,161,86,1,12,6,1,3
80203882,F,52,African American,Mid-School,>100K,West,City Hotel,2015-12-06,2015-12-09,2015-06-19,1,2,1,FB,No,No,Non-Refundable,Online,Yes,No-Show,No,0,234,170,3,12,6,1,4
12119475,M,44,Latino,College,25K --50K,South,City Hotel,2015-12-06,2015-12-07,2015-05-11,1,1,0,FB,Yes,Yes,Non-Refundable,Online,Yes,Check-Out,Yes,20,236,209,1,12,6,1,2
41599275,F,37,Latino,Mid-School,>100K,South,Airport Hotels,2015-12-06,2015-12-07,2015-11-28,3,2,0,FB,No,No,Refundable,Online,Yes,Canceled,Yes,5,184,8,1,12,6,1,5
22833768,M,57,Asian American,College,50K -- 100K,East,City Hotel,2015-12-06,2015-12-07,2015-09-02,2,1,1,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,25,141,95,1,12,6,1,4
72872598,F,48,African American,High-School,>100K,South,Resort,2015-12-06,2015-12-07,2015-11-30,2,2,1,HB,Yes,No,No Deposit,Online,No,Check-Out,Yes,30,232,6,1,12,6,1,5
81752936,F,40,African American,College,25K --50K,West,Airport Hotels,2015-12-06,2015-12-09,2015-05-05,2,3,1,BB,No,No,Non-Refundable,Agent,No,Check-Out,Yes,25,108,215,3,12,6,1,6
60403599,F,58,Asian American,College,>100K,South,City Hotel,2015-12-06,2015-12-09,2015-06-01,3,1,0,BB,Yes,No,Refundable,Online,Yes,Check-Out,No,0,135,188,3,12,6,1,4
8799447,M,36,caucasian,College,25K --50K,South,Airport Hotels,2015-12-06,2015-12-09,2015-07-13,1,1,0,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,229,146,3,12,6,1,2
13879949,M,69,African American,High-School,25K --50K,East,Resort,2015-12-07,2015-12-08,2015-10-23,2,1,2,FB,No,No,Non-Refundable,Direct,Yes,Check-Out,Yes,20,142,45,1,12,0,0,5
92185063,M,53,caucasian,High-School,<25K,West,Resort,2015-12-07,2015-12-08,2015-10-11,1,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,194,57,1,12,0,0,2
16333075,M,70,caucasian,College,<25K,South,Resort,2015-12-07,2015-12-11,2015-08-08,4,1,0,FB,No,No,No Deposit,Direct,Yes,No-Show,Yes,40,100,121,4,12,0,0,5
42024706,F,40,Asian American,College,50K -- 100K,South,Airport Hotels,2015-12-07,2015-12-11,2015-11-24,1,1,1,FB,No,No,No Deposit,Direct,No,No-Show,Yes,30,110,13,4,12,0,0,3
31659357,M,22,Latino,High-School,25K --50K,North,Resort,2015-12-07,2015-12-10,2015-08-25,2,3,0,BB,No,No,No Deposit,Agent,No,Check-Out,Yes,5,217,104,3,12,0,0,5
85982359,M,39,caucasian,Mid-School,<25K,East,City Hotel,2015-12-07,2015-12-08,2015-07-17,1,2,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,177,143,1,12,0,0,4
21543252,F,46,caucasian,College,>100K,East,Resort,2015-12-07,2015-12-11,2015-08-09,3,1,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,153,120,4,12,0,0,4
10766564,M,62,African American,Grad,<25K,North,Airport Hotels,2015-12-07,2015-12-08,2015-06-14,2,2,2,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,226,176,1,12,0,0,6
13726965,F,22,caucasian,College,25K --50K,South,Airport Hotels,2015-12-07,2015-12-09,2015-07-20,3,2,1,HB,Yes,No,No Deposit,Online,Yes,No-Show,Yes,20,126,140,2,12,0,0,6
22478353,F,27,Latino,Grad,50K -- 100K,West,City Hotel,2015-12-07,2015-12-08,2015-10-26,2,2,1,HB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,5,144,42,1,12,0,0,5
86648267,M,63,caucasian,College,>100K,South,City Hotel,2015-12-07,2015-12-08,2015-06-25,2,2,0,HB,Yes,No,No Deposit,Direct,No,Canceled,Yes,40,174,165,1,12,0,0,4
7609555,F,20,Asian American,College,25K --50K,North,City Hotel,2015-12-07,2015-12-08,2015-11-24,2,2,1,BB,No,No,No Deposit,Online,No,Check-Out,No,0,121,13,1,12,0,0,5
58881758,F,29,caucasian,High-School,25K --50K,North,Airport Hotels,2015-12-07,2015-12-08,2015-10-13,1,2,0,BB,Yes,No,No Deposit,Direct,Yes,Canceled,Yes,10,191,55,1,12,0,0,3
74029962,F,49,caucasian,College,<25K,East,Resort,2015-12-07,2015-12-08,2015-06-28,2,3,0,HB,No,No,Refundable,Direct,Yes,Check-Out,Yes,5,141,162,1,12,0,0,5
11155053,F,43,Asian American,Grad,<25K,East,Resort,2015-12-07,2015-12-08,2015-08-02,1,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Canceled,Yes,5,161,127,1,12,0,0,2
7541838,F,62,Latino,Mid-School,>100K,East,Resort,2015-12-07,2015-12-09,2015-08-25,2,2,0,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,135,104,2,12,0,0,4
11014306,M,40,Asian American,Grad,25K --50K,East,City Hotel,2015-12-07,2015-12-09,2015-10-22,1,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,15,169,46,2,12,0,0,2
74220976,F,34,caucasian,High-School,>100K,West,City Hotel,2015-12-07,2015-12-10,2015-07-07,2,3,1,BB,Yes,Yes,Refundable,Direct,Yes,Canceled,Yes,10,227,153,3,12,0,0,6
85428382,F,28,Asian American,Grad,<25K,West,Airport Hotels,2015-12-07,2015-12-08,2015-11-28,3,2,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,169,9,1,12,0,0,5
78810626,F,18,caucasian,Mid-School,25K --50K,North,Resort,2015-12-07,2015-12-09,2015-11-23,1,2,0,HB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,5,170,14,2,12,0,0,3
10022382,F,69,Latino,Grad,<25K,West,City Hotel,2015-12-07,2015-12-08,2015-06-13,1,1,0,BB,Yes,Yes,No Deposit,Direct,No,Check-Out,Yes,10,142,177,1,12,0,0,2
46834724,M,29,Asian American,College,25K --50K,West,Resort,2015-12-07,2015-12-09,2015-11-25,2,2,0,FB,Yes,No,Refundable,Direct,No,Check-Out,Yes,20,148,12,2,12,0,0,4
9953520,F,61,Asian American,Grad,>100K,South,City Hotel,2015-12-07,2015-12-09,2015-10-24,4,1,1,BB,Yes,No,Refundable,Direct,No,Canceled,Yes,5,107,44,2,12,0,0,6
70024144,M,34,caucasian,High-School,<25K,North,Airport Hotels,2015-12-07,2015-12-08,2015-06-10,1,1,1,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,158,180,1,12,0,0,3
69359183,F,46,Asian American,High-School,50K -- 100K,South,Airport Hotels,2015-12-07,2015-12-09,2015-11-19,1,2,2,HB,No,No,No Deposit,Online,No,Canceled,Yes,30,228,18,2,12,0,0,5
75315307,F,37,Asian American,College,>100K,South,Airport Hotels,2015-12-07,2015-12-10,2015-05-29,2,1,0,BB,No,No,No Deposit,Direct,Yes,Canceled,Yes,10,138,192,3,12,0,0,3
251442,M,31,Asian American,High-School,50K -- 100K,South,Resort,2015-12-08,2015-12-09,2015-08-14,2,3,0,HB,Yes,No,Non-Refundable,Direct,Yes,Canceled,Yes,10,146,116,1,12,1,0,5
23013429,M,36,African American,High-School,50K -- 100K,South,Resort,2015-12-08,2015-12-11,2015-05-23,2,3,0,HB,No,No,No Deposit,Online,No,No-Show,Yes,10,115,199,3,12,1,0,5
87802193,M,19,caucasian,Mid-School,25K --50K,North,Resort,2016-01-02,2016-01-03,2015-08-02,2,1,0,HB,Yes,Yes,Refundable,Online,Yes,Canceled,Yes,20,250,153,1,1,5,1,3
2586629,F,22,Asian American,Grad,<25K,West,Airport Hotels,2016-01-13,2016-01-14,2015-12-23,2,3,0,FB,Yes,No,Refundable,Agent,Yes,Check-Out,Yes,15,247,21,1,1,2,0,5
17240467,F,34,caucasian,High-School,<25K,East,Resort,2016-01-26,2016-01-27,2015-12-06,3,1,1,HB,No,No,Refundable,Agent,Yes,Check-Out,No,0,113,51,1,1,1,0,5
2346575,M,29,Latino,High-School,>100K,South,Resort,2016-02-03,2016-02-05,2015-12-29,2,1,1,FB,No,No,Refundable,Direct,Yes,Canceled,Yes,10,237,36,2,2,2,0,4
60611894,M,60,Asian American,Grad,<25K,East,Airport Hotels,2016-02-11,2016-02-12,2015-07-28,2,3,1,FB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,165,198,1,2,3,0,6
84190059,F,70,Asian American,High-School,25K --50K,North,Resort,2015-12-08,2015-12-09,2015-09-18,1,2,0,FB,No,No,Refundable,Online,Yes,Canceled,Yes,25,179,81,1,12,1,0,3
15527936,F,59,African American,High-School,<25K,South,City Hotel,2015-12-08,2015-12-09,2015-08-18,2,1,0,FB,No,No,Non-Refundable,Online,Yes,Check-Out,No,0,173,112,1,12,1,0,3
49153640,M,57,caucasian,College,<25K,West,City Hotel,2015-12-08,2015-12-09,2015-09-19,3,1,0,BB,No,No,No Deposit,Direct,No,Canceled,Yes,20,245,80,1,12,1,0,4
81945381,M,56,African American,College,25K --50K,North,Resort,2015-12-08,2015-12-09,2015-06-02,1,1,0,FB,Yes,Yes,Refundable,Agent,Yes,Canceled,Yes,20,117,189,1,12,1,0,2
30520406,F,19,caucasian,College,50K -- 100K,West,Resort,2015-12-08,2015-12-09,2015-09-28,4,1,0,BB,No,No,No Deposit,Direct,No,Canceled,Yes,20,247,71,1,12,1,0,5
39959373,F,19,Asian American,College,50K -- 100K,South,City Hotel,2015-12-08,2015-12-11,2015-11-01,3,1,1,FB,No,No,No Deposit,Online,No,Check-Out,Yes,20,137,37,3,12,1,0,5
84605017,M,54,African American,Mid-School,25K --50K,East,City Hotel,2015-12-08,2015-12-09,2015-11-27,2,1,2,FB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,236,11,1,12,1,0,5
58797864,F,36,caucasian,Mid-School,25K --50K,South,City Hotel,2015-12-08,2015-12-09,2015-10-21,2,1,0,FB,No,No,No Deposit,Online,Yes,No-Show,Yes,25,224,48,1,12,1,0,3
72110118,M,49,Latino,Grad,>100K,West,Airport Hotels,2015-12-08,2015-12-09,2015-09-02,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,30,168,97,1,12,1,0,5
5175097,M,38,Asian American,Mid-School,<25K,East,Resort,2015-12-08,2015-12-10,2015-12-06,3,2,0,FB,No,No,No Deposit,Online,No,Check-Out,Yes,10,138,2,2,12,1,0,5
9409821,F,27,African American,Grad,25K --50K,South,Airport Hotels,2015-12-08,2015-12-09,2015-09-17,2,1,0,HB,Yes,No,No Deposit,Online,Yes,No-Show,Yes,20,187,82,1,12,1,0,3
72396369,M,61,caucasian,High-School,50K -- 100K,West,Airport Hotels,2015-12-08,2015-12-09,2015-10-31,4,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,220,38,1,12,1,0,5
82469186,M,23,caucasian,Mid-School,25K --50K,West,Resort,2015-12-08,2015-12-09,2015-09-23,2,2,0,FB,Yes,No,No Deposit,Online,No,Canceled,Yes,5,108,76,1,12,1,0,4
89482274,M,52,African American,Mid-School,50K -- 100K,North,City Hotel,2015-12-08,2015-12-12,2015-06-13,2,3,0,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,216,178,4,12,1,0,5
26182916,F,70,caucasian,High-School,50K -- 100K,North,City Hotel,2015-12-08,2015-12-12,2015-05-18,3,2,0,FB,Yes,No,No Deposit,Direct,Yes,No-Show,Yes,5,199,204,4,12,1,0,5
34522014,F,31,caucasian,College,<25K,South,City Hotel,2015-12-08,2015-12-09,2015-11-15,1,1,0,FB,Yes,Yes,No Deposit,Direct,No,Check-Out,No,0,235,23,1,12,1,0,2
75211979,M,58,caucasian,Mid-School,25K --50K,South,Airport Hotels,2015-12-08,2015-12-10,2015-06-15,4,1,0,FB,No,No,Non-Refundable,Online,Yes,Canceled,Yes,40,233,176,2,12,1,0,5
90291189,M,34,Asian American,Mid-School,50K -- 100K,East,City Hotel,2015-12-08,2015-12-09,2015-09-19,3,2,1,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,10,210,80,1,12,1,0,6
17756388,M,64,Asian American,Mid-School,50K -- 100K,North,Airport Hotels,2015-12-08,2015-12-11,2015-07-04,2,2,0,FB,Yes,No,Refundable,Online,No,Check-Out,No,0,121,157,3,12,1,0,4
9595134,F,18,African American,Mid-School,25K --50K,North,City Hotel,2015-12-08,2015-12-09,2015-07-30,1,1,0,HB,Yes,Yes,No Deposit,Online,Yes,No-Show,Yes,10,114,131,1,12,1,0,2
7762666,F,68,Asian American,High-School,50K -- 100K,South,City Hotel,2015-12-08,2015-12-10,2015-08-29,2,2,2,BB,Yes,No,No Deposit,Agent,Yes,Canceled,Yes,5,139,101,2,12,1,0,6
57902189,M,38,African American,College,>100K,South,City Hotel,2015-12-08,2015-12-09,2015-07-29,2,1,1,FB,No,No,Refundable,Direct,No,Canceled,Yes,20,203,132,1,12,1,0,4
40655264,F,59,caucasian,Grad,50K -- 100K,North,Resort,2015-12-08,2015-12-09,2015-10-07,2,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,5,196,62,1,12,1,0,4
35634843,F,48,African American,Grad,>100K,East,Airport Hotels,2015-12-08,2015-12-09,2015-05-05,2,1,0,BB,No,No,No Deposit,Direct,Yes,No-Show,Yes,5,115,217,1,12,1,0,3
98956936,F,40,Latino,College,50K -- 100K,South,Airport Hotels,2015-12-08,2015-12-09,2015-09-17,1,2,0,FB,No,No,No Deposit,Agent,No,Check-Out,No,0,133,82,1,12,1,0,3
57654970,F,59,Latino,Mid-School,>100K,South,City Hotel,2015-12-08,2015-12-12,2015-05-23,2,1,0,FB,Yes,No,Non-Refundable,Online,No,Check-Out,Yes,20,127,199,4,12,1,0,3
26460779,F,33,Asian American,High-School,>100K,West,Resort,2015-12-08,2015-12-12,2015-10-05,1,2,0,BB,No,No,No Deposit,Agent,No,Canceled,Yes,20,112,64,4,12,1,0,3
71558311,M,35,African American,High-School,25K --50K,South,Resort,2015-12-08,2015-12-09,2015-09-09,1,3,1,BB,Yes,No,Non-Refundable,Online,Yes,Check-Out,Yes,15,133,90,1,12,1,0,5
88072756,M,63,African American,Grad,>100K,North,Airport Hotels,2015-12-08,2015-12-11,2015-05-12,3,2,0,FB,No,No,No Deposit,Online,Yes,Canceled,No,0,120,210,3,12,1,0,5
84734294,M,60,caucasian,Mid-School,25K --50K,West,Resort,2015-12-08,2015-12-10,2015-09-10,2,2,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,196,89,2,12,1,0,4
49523511,M,70,caucasian,College,<25K,South,Resort,2015-12-08,2015-12-09,2015-09-12,1,1,1,BB,Yes,No,No Deposit,Agent,Yes,Check-Out,No,0,201,87,1,12,1,0,3
71359879,F,60,Latino,College,50K -- 100K,West,Resort,2015-12-08,2015-12-10,2015-08-18,2,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,178,112,2,12,1,0,4
70906834,F,69,Asian American,Grad,50K -- 100K,South,Airport Hotels,2015-12-08,2015-12-10,2015-06-08,3,2,1,FB,Yes,No,Refundable,Agent,Yes,Canceled,Yes,5,219,183,2,12,1,0,6
10559847,M,21,Latino,College,50K -- 100K,East,City Hotel,2015-12-08,2015-12-10,2015-11-07,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,5,102,31,2,12,1,0,4
82173231,F,56,Latino,Grad,50K -- 100K,South,Resort,2015-12-08,2015-12-09,2015-12-07,3,1,0,HB,Yes,No,No Deposit,Direct,Yes,Canceled,Yes,10,212,1,1,12,1,0,4
80020854,F,69,African American,Mid-School,50K -- 100K,West,Resort,2015-12-08,2015-12-10,2015-08-11,1,3,1,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,40,210,119,2,12,1,0,5
60413946,F,23,Latino,College,50K -- 100K,North,City Hotel,2015-12-08,2015-12-10,2015-05-29,1,1,0,BB,No,No,No Deposit,Agent,Yes,No-Show,No,0,202,193,2,12,1,0,2
33049816,F,57,caucasian,Mid-School,50K -- 100K,South,City Hotel,2015-12-08,2015-12-09,2015-10-15,1,2,0,HB,No,No,Non-Refundable,Online,Yes,Check-Out,No,0,161,54,1,12,1,0,3
52885240,F,52,Asian American,College,25K --50K,South,City Hotel,2015-12-08,2015-12-12,2015-07-02,2,1,0,BB,Yes,No,Non-Refundable,Online,Yes,Check-Out,Yes,15,102,159,4,12,1,0,3
56009786,M,25,caucasian,Mid-School,50K -- 100K,West,Resort,2015-12-08,2015-12-09,2015-10-07,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,114,62,1,12,1,0,4
73356923,F,24,African American,College,<25K,South,Airport Hotels,2015-12-08,2015-12-11,2015-10-01,4,1,0,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,232,68,3,12,1,0,5
92775113,F,55,African American,Grad,50K -- 100K,West,City Hotel,2015-12-08,2015-12-10,2015-10-26,4,1,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,186,43,2,12,1,0,6
31522054,M,42,caucasian,College,50K -- 100K,North,City Hotel,2015-12-08,2015-12-09,2015-08-22,1,2,0,HB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,10,164,108,1,12,1,0,3
89777635,F,36,African American,Mid-School,>100K,South,City Hotel,2015-12-08,2015-12-09,2015-08-24,1,1,1,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,15,146,106,1,12,1,0,3
71440564,M,34,Asian American,College,>100K,North,Resort,2015-12-08,2015-12-09,2015-09-28,2,1,0,FB,No,No,No Deposit,Online,Yes,No-Show,Yes,20,175,71,1,12,1,0,3
71933289,F,48,Asian American,Grad,50K -- 100K,South,Resort,2015-12-08,2015-12-11,2015-08-02,3,2,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,40,148,128,3,12,1,0,5
75741540,F,20,caucasian,Mid-School,>100K,South,City Hotel,2015-12-08,2015-12-10,2015-11-20,1,2,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,5,119,18,2,12,1,0,3
2927198,M,35,caucasian,High-School,25K --50K,West,Resort,2015-12-08,2015-12-10,2015-08-30,2,3,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,102,100,2,12,1,0,5
14020252,M,35,caucasian,Mid-School,25K --50K,North,Airport Hotels,2015-12-08,2015-12-10,2015-11-27,1,2,0,FB,No,No,Refundable,Online,No,Check-Out,Yes,25,197,11,2,12,1,0,3
16897796,F,41,Latino,High-School,50K -- 100K,South,Airport Hotels,2015-12-08,2015-12-10,2015-09-28,1,1,0,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,229,71,2,12,1,0,2
89302555,F,54,Asian American,High-School,25K --50K,South,City Hotel,2015-12-08,2015-12-11,2015-08-07,1,2,0,HB,No,No,No Deposit,Agent,No,Check-Out,Yes,10,213,123,3,12,1,0,3
32880197,F,40,Asian American,College,<25K,North,Airport Hotels,2015-12-08,2015-12-10,2015-05-25,4,1,1,FB,No,No,No Deposit,Online,No,Check-Out,Yes,20,148,197,2,12,1,0,6
37035753,F,22,Asian American,College,25K --50K,South,City Hotel,2015-12-08,2015-12-12,2015-08-05,1,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,25,235,125,4,12,1,0,2
64259832,F,64,caucasian,College,25K --50K,West,City Hotel,2015-12-08,2015-12-10,2015-06-28,2,2,0,HB,No,No,Refundable,Online,Yes,Canceled,Yes,10,250,163,2,12,1,0,4
70593240,F,22,caucasian,High-School,<25K,West,Airport Hotels,2015-12-08,2015-12-09,2015-11-14,4,1,1,BB,Yes,Yes,No Deposit,Direct,No,No-Show,Yes,20,218,24,1,12,1,0,6
61760096,M,24,African American,College,25K --50K,West,Resort,2015-12-08,2015-12-11,2015-06-21,1,2,1,HB,Yes,Yes,Refundable,Direct,Yes,Check-Out,Yes,10,205,170,3,12,1,0,4
75682329,F,67,African American,High-School,25K --50K,South,Resort,2015-12-08,2015-12-09,2015-05-04,3,2,0,HB,No,No,Refundable,Online,Yes,Canceled,No,0,250,218,1,12,1,0,5
68450465,F,54,Asian American,College,<25K,West,City Hotel,2015-12-08,2015-12-09,2015-08-12,2,1,0,BB,No,No,Refundable,Online,No,Canceled,Yes,25,163,118,1,12,1,0,3
9326969,F,19,caucasian,High-School,50K -- 100K,West,Airport Hotels,2015-12-08,2015-12-09,2015-06-02,2,2,0,HB,Yes,No,No Deposit,Agent,No,Check-Out,Yes,5,206,189,1,12,1,0,4
98334940,M,47,African American,Grad,50K -- 100K,South,Airport Hotels,2015-12-09,2015-12-11,2015-07-08,2,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,234,154,2,12,2,0,3
35178336,M,24,African American,College,50K -- 100K,South,City Hotel,2015-12-08,2015-12-11,2015-08-27,1,2,0,FB,No,No,No Deposit,Online,No,Check-Out,Yes,5,120,103,3,12,1,0,3
21511636,F,26,African American,Mid-School,<25K,East,City Hotel,2015-12-08,2015-12-09,2015-10-05,2,1,2,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,216,64,1,12,1,0,5
74952189,M,65,African American,Mid-School,>100K,East,Airport Hotels,2015-12-08,2015-12-11,2015-11-02,1,3,2,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,120,36,3,12,1,0,6
61953463,F,21,Latino,College,50K -- 100K,East,City Hotel,2015-12-08,2015-12-10,2015-11-30,1,2,0,BB,No,No,No Deposit,Online,Yes,No-Show,No,0,188,8,2,12,1,0,3
7976727,F,55,caucasian,Mid-School,25K --50K,South,City Hotel,2015-12-08,2015-12-10,2015-11-18,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,125,20,2,12,1,0,5
23434401,F,54,caucasian,College,50K -- 100K,East,Airport Hotels,2015-12-08,2015-12-09,2015-11-13,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,109,25,1,12,1,0,3
77098255,M,25,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,2015-12-08,2015-12-11,2015-11-26,1,2,0,BB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,20,209,12,3,12,1,0,3
72678354,M,59,Asian American,High-School,<25K,North,Resort,2015-12-08,2015-12-11,2015-09-29,2,2,0,HB,No,No,No Deposit,Direct,No,Canceled,Yes,20,150,70,3,12,1,0,4
23868686,F,40,caucasian,College,50K -- 100K,East,Resort,2015-12-08,2015-12-09,2015-11-06,2,3,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,207,32,1,12,1,0,5
34484302,F,44,Asian American,College,25K --50K,South,Resort,2015-12-08,2015-12-12,2015-06-24,2,1,1,FB,Yes,No,Refundable,Direct,No,Check-Out,Yes,40,121,167,4,12,1,0,4
44055838,M,23,African American,College,50K -- 100K,North,Airport Hotels,2015-12-08,2015-12-10,2015-07-15,1,2,1,HB,No,No,No Deposit,Online,No,Check-Out,No,0,121,146,2,12,1,0,4
10751811,F,39,African American,College,50K -- 100K,South,Resort,2015-12-08,2015-12-09,2015-07-16,1,2,0,BB,Yes,No,Refundable,Online,Yes,No-Show,No,0,220,145,1,12,1,0,3
71743490,F,31,Latino,College,50K -- 100K,South,Resort,2015-12-08,2015-12-09,2015-07-21,1,1,1,FB,No,No,Refundable,Agent,Yes,Check-Out,Yes,20,105,140,1,12,1,0,3
73029534,M,51,caucasian,College,25K --50K,East,Airport Hotels,2015-12-08,2015-12-10,2015-12-06,3,2,0,HB,Yes,No,Refundable,Online,Yes,Canceled,Yes,10,125,2,2,12,1,0,5
65784512,M,25,Latino,College,25K --50K,North,Airport Hotels,2015-12-09,2015-12-12,2015-07-13,2,2,1,HB,Yes,No,Refundable,Online,Yes,Canceled,Yes,10,147,149,3,12,2,0,5
91205788,M,32,Latino,Grad,<25K,South,City Hotel,2016-03-04,2016-03-07,2016-01-07,2,2,0,BB,No,No,Refundable,Direct,Yes,Check-Out,No,0,114,57,3,3,4,0,4
35851714,M,65,African American,Mid-School,<25K,East,Resort,2015-12-26,2015-12-27,2015-10-01,1,1,0,FB,No,No,Refundable,Online,Yes,Check-Out,Yes,5,105,86,1,12,5,1,2
36748945,F,55,Asian American,Mid-School,25K --50K,South,Airport Hotels,2015-12-09,2015-12-12,2015-10-18,1,3,0,BB,No,No,No Deposit,Agent,No,Canceled,No,0,162,52,3,12,2,0,4
75210444,M,43,African American,Mid-School,25K --50K,South,Resort,2015-12-09,2015-12-10,2015-11-30,2,1,0,FB,No,No,Refundable,Direct,No,No-Show,Yes,10,159,9,1,12,2,0,3
29711258,M,58,caucasian,Mid-School,50K -- 100K,South,City Hotel,2015-12-09,2015-12-10,2015-09-21,4,1,0,BB,Yes,No,No Deposit,Online,No,No-Show,Yes,10,215,79,1,12,2,0,5
38091760,M,42,African American,High-School,25K --50K,South,City Hotel,2015-12-09,2015-12-10,2015-12-03,2,1,2,BB,Yes,Yes,No Deposit,Agent,No,Check-Out,Yes,10,142,6,1,12,2,0,5
33480420,F,29,caucasian,College,<25K,East,Airport Hotels,2015-12-09,2015-12-10,2015-05-24,4,1,0,BB,No,No,No Deposit,Direct,Yes,Canceled,Yes,40,183,199,1,12,2,0,5
21937203,M,67,caucasian,College,50K -- 100K,South,City Hotel,2015-12-09,2015-12-10,2015-08-15,1,1,0,BB,Yes,Yes,Non-Refundable,Direct,Yes,No-Show,No,0,151,116,1,12,2,0,2
52327592,M,39,Asian American,High-School,<25K,South,Airport Hotels,2015-12-09,2015-12-12,2015-08-21,2,2,0,FB,No,No,Refundable,Direct,Yes,Check-Out,Yes,30,243,110,3,12,2,0,4
8605699,F,31,Latino,College,50K -- 100K,South,Resort,2015-12-10,2015-12-11,2015-10-21,3,1,0,HB,No,No,No Deposit,Online,No,Canceled,Yes,15,109,50,1,12,3,0,4
